	ERR11588428_R1_filtered.fastq.gz	ERR11588429_R1_filtered.fastq.gz	ERR11588430_R1_filtered.fastq.gz	ERR11588431_R1_filtered.fastq.gz	ERR11588432_R1_filtered.fastq.gz	ERR11588433_R1_filtered.fastq.gz	ERR11588434_R1_filtered.fastq.gz	ERR11588435_R1_filtered.fastq.gz	ERR11588436_R1_filtered.fastq.gz	ERR11588437_R1_filtered.fastq.gz
ASV_3564	0	8	0	0	0	0	0	0	0	0
ASV_3565	0	8	0	0	0	0	0	0	0	0
ASV_3566	0	8	0	0	0	0	0	0	0	0
ASV_3567	0	8	0	0	0	0	0	0	0	0
ASV_3568	0	8	0	0	0	0	0	0	0	0
ASV_3569	0	8	0	0	0	0	0	0	0	0
ASV_3570	0	8	0	0	0	0	0	0	0	0
ASV_3571	0	8	0	0	0	0	0	0	0	0
ASV_3572	0	8	0	0	0	0	0	0	0	0
ASV_3573	0	8	0	0	0	0	0	0	0	0
ASV_3574	0	8	0	0	0	0	0	0	0	0
ASV_3575	0	8	0	0	0	0	0	0	0	0
ASV_3576	0	8	0	0	0	0	0	0	0	0
ASV_3577	0	0	8	0	0	0	0	0	0	0
ASV_3578	0	0	8	0	0	0	0	0	0	0
ASV_3579	0	0	8	0	0	0	0	0	0	0
ASV_3580	0	0	8	0	0	0	0	0	0	0
ASV_3581	0	0	8	0	0	0	0	0	0	0
ASV_3582	0	0	8	0	0	0	0	0	0	0
ASV_3583	0	0	8	0	0	0	0	0	0	0
ASV_3584	0	0	8	0	0	0	0	0	0	0
ASV_3585	0	0	8	0	0	0	0	0	0	0
ASV_3586	0	0	8	0	0	0	0	0	0	0
ASV_3587	0	0	8	0	0	0	0	0	0	0
ASV_3588	0	0	8	0	0	0	0	0	0	0
ASV_3589	0	0	8	0	0	0	0	0	0	0
ASV_3590	0	0	8	0	0	0	0	0	0	0
ASV_3591	0	0	8	0	0	0	0	0	0	0
ASV_3592	0	0	8	0	0	0	0	0	0	0
ASV_3593	0	0	8	0	0	0	0	0	0	0
ASV_3594	0	0	8	0	0	0	0	0	0	0
ASV_3595	0	0	8	0	0	0	0	0	0	0
ASV_3596	0	0	8	0	0	0	0	0	0	0
ASV_3597	0	0	8	0	0	0	0	0	0	0
ASV_3598	0	0	8	0	0	0	0	0	0	0
ASV_3599	0	0	8	0	0	0	0	0	0	0
ASV_3600	0	0	8	0	0	0	0	0	0	0
ASV_3601	0	0	8	0	0	0	0	0	0	0
ASV_3602	0	0	8	0	0	0	0	0	0	0
ASV_3603	0	0	8	0	0	0	0	0	0	0
ASV_3604	0	0	0	8	0	0	0	0	0	0
ASV_3605	0	0	0	8	0	0	0	0	0	0
ASV_3606	0	0	0	0	8	0	0	0	0	0
ASV_3607	0	0	0	0	8	0	0	0	0	0
ASV_3608	0	0	0	0	8	0	0	0	0	0
ASV_3609	0	0	0	0	8	0	0	0	0	0
ASV_3610	0	0	0	0	8	0	0	0	0	0
ASV_3611	0	0	0	0	8	0	0	0	0	0
ASV_3612	0	0	0	0	8	0	0	0	0	0
ASV_3613	0	0	0	0	8	0	0	0	0	0
ASV_3614	0	0	0	0	8	0	0	0	0	0
ASV_3615	0	0	0	0	0	0	8	0	0	0
ASV_3616	0	0	0	0	0	0	8	0	0	0
ASV_3617	0	0	0	0	0	0	8	0	0	0
ASV_3618	0	0	0	0	0	0	8	0	0	0
ASV_3619	0	0	0	0	0	0	8	0	0	0
ASV_3620	0	0	0	0	0	0	8	0	0	0
ASV_3621	0	0	0	0	0	0	8	0	0	0
ASV_3622	0	0	0	0	0	0	8	0	0	0
ASV_3623	0	0	0	0	0	0	0	8	0	0
ASV_3624	0	0	0	0	0	0	0	8	0	0
ASV_3625	0	0	0	0	0	0	0	8	0	0
ASV_3626	0	0	0	0	0	0	0	8	0	0
ASV_3627	0	0	0	0	0	0	0	8	0	0
ASV_3628	0	0	0	0	0	0	0	8	0	0
ASV_3629	0	0	0	0	0	0	0	8	0	0
ASV_3630	0	0	0	0	0	0	0	8	0	0
ASV_3631	0	0	0	0	0	0	0	8	0	0
ASV_3632	0	0	0	0	0	0	0	0	8	0
ASV_3633	0	0	0	0	0	0	0	0	8	0
ASV_3634	0	0	0	0	0	0	0	0	8	0
ASV_3635	0	0	0	0	0	0	0	0	8	0
ASV_3636	0	0	0	0	0	0	0	0	8	0
ASV_3637	0	0	0	0	0	0	0	0	8	0
ASV_3638	0	0	0	0	0	0	0	0	8	0
ASV_3639	0	0	0	0	0	0	0	0	8	0
ASV_3640	0	0	0	0	0	0	0	0	8	0
ASV_3641	0	0	0	0	0	0	0	0	8	0
ASV_3642	0	0	0	0	0	0	0	0	8	0
ASV_3643	0	0	0	0	0	0	0	0	8	0
ASV_3644	0	0	0	0	0	0	0	0	8	0
ASV_3645	0	0	0	0	0	0	0	0	8	0
ASV_3646	0	0	0	0	0	0	0	0	8	0
ASV_3647	0	0	0	0	0	0	0	0	8	0
ASV_3648	0	0	0	0	0	0	0	0	8	0
ASV_3649	0	0	0	0	0	0	0	0	8	0
ASV_3650	0	0	0	0	0	0	0	0	8	0
ASV_3651	0	0	0	0	0	0	0	0	8	0
ASV_3652	0	0	0	0	0	0	0	0	8	0
ASV_3653	0	0	0	0	0	0	0	0	8	0
ASV_3654	0	0	0	0	0	0	0	0	8	0
ASV_3655	0	0	0	0	0	0	0	0	8	0
ASV_3656	0	0	0	0	0	0	0	0	8	0
ASV_3657	0	0	0	0	0	0	0	0	8	0
ASV_3658	0	0	0	0	0	0	0	0	8	0
ASV_3659	0	0	0	0	0	0	0	0	8	0
ASV_3660	0	0	0	0	0	0	0	0	8	0
ASV_3661	0	0	0	0	0	0	0	0	8	0
ASV_3662	0	0	0	0	0	0	0	0	8	0
ASV_3663	0	0	0	0	0	0	0	0	8	0
ASV_3664	0	0	0	0	0	0	0	0	8	0
ASV_3665	0	0	0	0	0	0	0	0	8	0
ASV_3666	0	0	0	0	0	0	0	0	8	0
ASV_3667	0	0	0	0	0	0	0	0	8	0
ASV_3668	0	0	0	0	0	0	0	0	8	0
ASV_3669	0	0	0	0	0	0	0	0	0	8
ASV_3670	0	0	0	0	0	0	0	0	0	8
ASV_3671	0	0	0	0	0	0	0	0	0	8
ASV_3672	0	0	0	0	0	0	0	0	0	8
ASV_3673	0	0	0	0	0	0	0	0	0	8
ASV_3674	0	0	0	0	0	0	0	0	0	8
ASV_3675	0	0	0	0	0	0	0	0	0	8
ASV_3676	0	0	0	0	0	0	0	0	0	8
ASV_3677	0	0	0	0	0	0	0	0	0	8
ASV_3678	0	0	0	0	0	0	0	0	0	8
ASV_3679	0	0	0	0	0	0	0	0	0	8
ASV_3680	0	0	0	0	0	0	0	0	0	8
ASV_3681	0	0	0	0	0	0	0	0	0	8
ASV_3682	0	0	0	0	0	0	0	0	0	8
ASV_3683	0	0	0	0	0	0	0	0	0	8
ASV_3684	0	0	0	0	0	0	0	0	0	8
ASV_3685	0	0	0	0	0	0	0	0	0	8
ASV_3686	0	0	0	0	0	0	0	0	0	8
ASV_3687	0	0	0	0	0	0	0	0	0	8
ASV_3688	0	0	0	0	0	0	0	0	0	8
ASV_3689	0	0	0	0	0	0	0	0	0	8
ASV_3690	0	0	0	0	0	0	0	0	0	8
ASV_3691	0	0	0	0	0	0	0	0	0	8
ASV_3692	7	0	0	0	0	0	0	0	0	0
ASV_3693	7	0	0	0	0	0	0	0	0	0
ASV_3694	7	0	0	0	0	0	0	0	0	0
ASV_3695	7	0	0	0	0	0	0	0	0	0
ASV_3696	7	0	0	0	0	0	0	0	0	0
ASV_3697	7	0	0	0	0	0	0	0	0	0
ASV_3698	7	0	0	0	0	0	0	0	0	0
ASV_3699	7	0	0	0	0	0	0	0	0	0
ASV_3700	7	0	0	0	0	0	0	0	0	0
ASV_3701	7	0	0	0	0	0	0	0	0	0
ASV_3702	7	0	0	0	0	0	0	0	0	0
ASV_3703	7	0	0	0	0	0	0	0	0	0
ASV_3704	7	0	0	0	0	0	0	0	0	0
ASV_3705	7	0	0	0	0	0	0	0	0	0
ASV_3706	7	0	0	0	0	0	0	0	0	0
ASV_3707	7	0	0	0	0	0	0	0	0	0
ASV_3708	7	0	0	0	0	0	0	0	0	0
ASV_3709	7	0	0	0	0	0	0	0	0	0
ASV_3710	7	0	0	0	0	0	0	0	0	0
ASV_3711	7	0	0	0	0	0	0	0	0	0
ASV_3712	7	0	0	0	0	0	0	0	0	0
ASV_3713	7	0	0	0	0	0	0	0	0	0
ASV_3714	7	0	0	0	0	0	0	0	0	0
ASV_3715	7	0	0	0	0	0	0	0	0	0
ASV_3716	7	0	0	0	0	0	0	0	0	0
ASV_3717	7	0	0	0	0	0	0	0	0	0
ASV_3718	0	7	0	0	0	0	0	0	0	0
ASV_3719	0	7	0	0	0	0	0	0	0	0
ASV_3720	0	7	0	0	0	0	0	0	0	0
ASV_3721	0	7	0	0	0	0	0	0	0	0
ASV_3722	0	7	0	0	0	0	0	0	0	0
ASV_3723	0	7	0	0	0	0	0	0	0	0
ASV_3724	0	7	0	0	0	0	0	0	0	0
ASV_3725	0	7	0	0	0	0	0	0	0	0
ASV_3726	0	7	0	0	0	0	0	0	0	0
ASV_3727	0	7	0	0	0	0	0	0	0	0
ASV_3728	0	7	0	0	0	0	0	0	0	0
ASV_3729	0	7	0	0	0	0	0	0	0	0
ASV_3730	0	7	0	0	0	0	0	0	0	0
ASV_3731	0	7	0	0	0	0	0	0	0	0
ASV_3732	0	7	0	0	0	0	0	0	0	0
ASV_3733	0	7	0	0	0	0	0	0	0	0
ASV_3734	0	7	0	0	0	0	0	0	0	0
ASV_3735	0	7	0	0	0	0	0	0	0	0
ASV_3736	0	7	0	0	0	0	0	0	0	0
ASV_3737	0	7	0	0	0	0	0	0	0	0
ASV_3738	0	7	0	0	0	0	0	0	0	0
ASV_3739	0	7	0	0	0	0	0	0	0	0
ASV_3740	0	7	0	0	0	0	0	0	0	0
ASV_3741	0	7	0	0	0	0	0	0	0	0
ASV_3742	0	7	0	0	0	0	0	0	0	0
ASV_3743	0	0	7	0	0	0	0	0	0	0
ASV_3744	0	0	7	0	0	0	0	0	0	0
ASV_3745	0	0	7	0	0	0	0	0	0	0
ASV_3746	0	0	7	0	0	0	0	0	0	0
ASV_3747	0	0	7	0	0	0	0	0	0	0
ASV_3748	0	0	7	0	0	0	0	0	0	0
ASV_3749	0	0	7	0	0	0	0	0	0	0
ASV_3750	0	0	7	0	0	0	0	0	0	0
ASV_3751	0	0	7	0	0	0	0	0	0	0
ASV_3752	0	0	7	0	0	0	0	0	0	0
ASV_3753	0	0	7	0	0	0	0	0	0	0
ASV_3754	0	0	7	0	0	0	0	0	0	0
ASV_3755	0	0	7	0	0	0	0	0	0	0
ASV_3756	0	0	7	0	0	0	0	0	0	0
ASV_3757	0	0	7	0	0	0	0	0	0	0
ASV_3758	0	0	7	0	0	0	0	0	0	0
ASV_3759	0	0	7	0	0	0	0	0	0	0
ASV_3760	0	0	7	0	0	0	0	0	0	0
ASV_3761	0	0	7	0	0	0	0	0	0	0
ASV_3762	0	0	7	0	0	0	0	0	0	0
ASV_3763	0	0	0	7	0	0	0	0	0	0
ASV_3764	0	0	0	7	0	0	0	0	0	0
ASV_3765	0	0	0	7	0	0	0	0	0	0
ASV_3766	0	0	0	7	0	0	0	0	0	0
ASV_3767	0	0	0	7	0	0	0	0	0	0
ASV_3768	0	0	0	0	7	0	0	0	0	0
ASV_3769	0	0	0	0	7	0	0	0	0	0
ASV_3770	0	0	0	0	7	0	0	0	0	0
ASV_3771	0	0	0	0	0	0	7	0	0	0
ASV_3772	0	0	0	0	0	0	7	0	0	0
ASV_3773	0	0	0	0	0	0	7	0	0	0
ASV_3774	0	0	0	0	0	0	0	7	0	0
ASV_3775	0	0	0	0	0	0	0	7	0	0
ASV_3776	0	0	0	0	0	0	0	7	0	0
ASV_3777	0	0	0	0	0	0	0	7	0	0
ASV_3778	0	0	0	0	0	0	0	7	0	0
ASV_3779	0	0	0	0	0	0	0	7	0	0
ASV_3780	0	0	0	0	0	0	0	0	7	0
ASV_3781	0	0	0	0	0	0	0	0	7	0
ASV_3782	0	0	0	0	0	0	0	0	7	0
ASV_3783	0	0	0	0	0	0	0	0	7	0
ASV_3784	0	0	0	0	0	0	0	0	7	0
ASV_3785	0	0	0	0	0	0	0	0	7	0
ASV_3786	0	0	0	0	0	0	0	0	7	0
ASV_3787	0	0	0	0	0	0	0	0	7	0
ASV_3788	0	0	0	0	0	0	0	0	7	0
ASV_3789	0	0	0	0	0	0	0	0	7	0
ASV_3790	0	0	0	0	0	0	0	0	7	0
ASV_3791	0	0	0	0	0	0	0	0	7	0
ASV_3792	0	0	0	0	0	0	0	0	7	0
ASV_3793	0	0	0	0	0	0	0	0	7	0
ASV_3794	0	0	0	0	0	0	0	0	7	0
ASV_3795	0	0	0	0	0	0	0	0	7	0
ASV_3796	0	0	0	0	0	0	0	0	7	0
ASV_3797	0	0	0	0	0	0	0	0	7	0
ASV_3798	0	0	0	0	0	0	0	0	7	0
ASV_3799	0	0	0	0	0	0	0	0	7	0
ASV_3800	0	0	0	0	0	0	0	0	7	0
ASV_3801	0	0	0	0	0	0	0	0	7	0
ASV_3802	0	0	0	0	0	0	0	0	7	0
ASV_3803	0	0	0	0	0	0	0	0	7	0
ASV_3804	0	0	0	0	0	0	0	0	7	0
ASV_3805	0	0	0	0	0	0	0	0	7	0
ASV_3806	0	0	0	0	0	0	0	0	0	7
ASV_3807	0	0	0	0	0	0	0	0	0	7
ASV_3808	0	0	0	0	0	0	0	0	0	7
ASV_3809	0	0	0	0	0	0	0	0	0	7
ASV_3810	0	0	0	0	0	0	0	0	0	7
ASV_3811	0	0	0	0	0	0	0	0	0	7
ASV_3812	0	0	0	0	0	0	0	0	0	7
ASV_3813	0	0	0	0	0	0	0	0	0	7
ASV_3814	0	0	0	0	0	0	0	0	0	7
ASV_3815	0	0	0	0	0	0	0	0	0	7
ASV_3816	0	0	0	0	0	0	0	0	0	7
ASV_3817	0	0	0	0	0	0	0	0	0	7
ASV_3818	0	0	0	0	0	0	0	0	0	7
ASV_3819	0	0	0	0	0	0	0	0	0	7
ASV_3820	0	0	0	0	0	0	0	0	0	7
ASV_3821	6	0	0	0	0	0	0	0	0	0
ASV_3822	6	0	0	0	0	0	0	0	0	0
ASV_3823	6	0	0	0	0	0	0	0	0	0
ASV_3824	6	0	0	0	0	0	0	0	0	0
ASV_3825	6	0	0	0	0	0	0	0	0	0
ASV_3826	6	0	0	0	0	0	0	0	0	0
ASV_3827	6	0	0	0	0	0	0	0	0	0
ASV_3828	6	0	0	0	0	0	0	0	0	0
ASV_3829	6	0	0	0	0	0	0	0	0	0
ASV_3830	6	0	0	0	0	0	0	0	0	0
ASV_3831	6	0	0	0	0	0	0	0	0	0
ASV_3832	6	0	0	0	0	0	0	0	0	0
ASV_3833	6	0	0	0	0	0	0	0	0	0
ASV_3834	6	0	0	0	0	0	0	0	0	0
ASV_3835	6	0	0	0	0	0	0	0	0	0
ASV_3836	6	0	0	0	0	0	0	0	0	0
ASV_3837	6	0	0	0	0	0	0	0	0	0
ASV_3838	6	0	0	0	0	0	0	0	0	0
ASV_3839	6	0	0	0	0	0	0	0	0	0
ASV_3840	6	0	0	0	0	0	0	0	0	0
ASV_3841	6	0	0	0	0	0	0	0	0	0
ASV_3842	0	6	0	0	0	0	0	0	0	0
ASV_3843	0	6	0	0	0	0	0	0	0	0
ASV_3844	0	6	0	0	0	0	0	0	0	0
ASV_3845	0	6	0	0	0	0	0	0	0	0
ASV_3846	0	6	0	0	0	0	0	0	0	0
ASV_3847	0	6	0	0	0	0	0	0	0	0
ASV_3848	0	6	0	0	0	0	0	0	0	0
ASV_3849	0	6	0	0	0	0	0	0	0	0
ASV_3850	0	6	0	0	0	0	0	0	0	0
ASV_3851	0	6	0	0	0	0	0	0	0	0
ASV_3852	0	6	0	0	0	0	0	0	0	0
ASV_3853	0	6	0	0	0	0	0	0	0	0
ASV_3854	0	6	0	0	0	0	0	0	0	0
ASV_3855	0	6	0	0	0	0	0	0	0	0
ASV_3856	0	6	0	0	0	0	0	0	0	0
ASV_3857	0	6	0	0	0	0	0	0	0	0
ASV_3858	0	6	0	0	0	0	0	0	0	0
ASV_3859	0	6	0	0	0	0	0	0	0	0
ASV_3860	0	6	0	0	0	0	0	0	0	0
ASV_3861	0	6	0	0	0	0	0	0	0	0
ASV_3862	0	6	0	0	0	0	0	0	0	0
ASV_3863	0	6	0	0	0	0	0	0	0	0
ASV_3864	0	6	0	0	0	0	0	0	0	0
ASV_3865	0	6	0	0	0	0	0	0	0	0
ASV_3866	0	6	0	0	0	0	0	0	0	0
ASV_3867	0	6	0	0	0	0	0	0	0	0
ASV_3868	0	6	0	0	0	0	0	0	0	0
ASV_3869	0	6	0	0	0	0	0	0	0	0
ASV_3870	0	6	0	0	0	0	0	0	0	0
ASV_3871	0	6	0	0	0	0	0	0	0	0
ASV_3872	0	6	0	0	0	0	0	0	0	0
ASV_3873	0	6	0	0	0	0	0	0	0	0
ASV_3874	0	6	0	0	0	0	0	0	0	0
ASV_3875	0	6	0	0	0	0	0	0	0	0
ASV_3876	0	6	0	0	0	0	0	0	0	0
ASV_3877	0	6	0	0	0	0	0	0	0	0
ASV_3878	0	6	0	0	0	0	0	0	0	0
ASV_3879	0	6	0	0	0	0	0	0	0	0
ASV_3880	0	6	0	0	0	0	0	0	0	0
ASV_3881	0	0	6	0	0	0	0	0	0	0
ASV_3882	0	0	6	0	0	0	0	0	0	0
ASV_3883	0	0	6	0	0	0	0	0	0	0
ASV_3884	0	0	6	0	0	0	0	0	0	0
ASV_3885	0	0	6	0	0	0	0	0	0	0
ASV_3886	0	0	6	0	0	0	0	0	0	0
ASV_3887	0	0	6	0	0	0	0	0	0	0
ASV_3888	0	0	6	0	0	0	0	0	0	0
ASV_3889	0	0	6	0	0	0	0	0	0	0
ASV_3890	0	0	6	0	0	0	0	0	0	0
ASV_3891	0	0	6	0	0	0	0	0	0	0
ASV_3892	0	0	6	0	0	0	0	0	0	0
ASV_3893	0	0	6	0	0	0	0	0	0	0
ASV_3894	0	0	6	0	0	0	0	0	0	0
ASV_3895	0	0	6	0	0	0	0	0	0	0
ASV_3896	0	0	6	0	0	0	0	0	0	0
ASV_3897	0	0	6	0	0	0	0	0	0	0
ASV_3898	0	0	6	0	0	0	0	0	0	0
ASV_3899	0	0	6	0	0	0	0	0	0	0
ASV_3900	0	0	6	0	0	0	0	0	0	0
ASV_3901	0	0	6	0	0	0	0	0	0	0
ASV_3902	0	0	6	0	0	0	0	0	0	0
ASV_3903	0	0	6	0	0	0	0	0	0	0
ASV_3904	0	0	6	0	0	0	0	0	0	0
ASV_3905	0	0	6	0	0	0	0	0	0	0
ASV_3906	0	0	6	0	0	0	0	0	0	0
ASV_3907	0	0	0	6	0	0	0	0	0	0
ASV_3908	0	0	0	6	0	0	0	0	0	0
ASV_3909	0	0	0	6	0	0	0	0	0	0
ASV_3910	0	0	0	0	6	0	0	0	0	0
ASV_3911	0	0	0	0	6	0	0	0	0	0
ASV_3912	0	0	0	0	6	0	0	0	0	0
ASV_3913	0	0	0	0	6	0	0	0	0	0
ASV_3914	0	0	0	0	6	0	0	0	0	0
ASV_3915	0	0	0	0	6	0	0	0	0	0
ASV_3916	0	0	0	0	0	0	6	0	0	0
ASV_3917	0	0	0	0	0	0	6	0	0	0
ASV_3918	0	0	0	0	0	0	6	0	0	0
ASV_3919	0	0	0	0	0	0	0	6	0	0
ASV_3920	0	0	0	0	0	0	0	6	0	0
ASV_3921	0	0	0	0	0	0	0	6	0	0
ASV_3922	0	0	0	0	0	0	0	0	6	0
ASV_3923	0	0	0	0	0	0	0	0	6	0
ASV_3924	0	0	0	0	0	0	0	0	6	0
ASV_3925	0	0	0	0	0	0	0	0	6	0
ASV_3926	0	0	0	0	0	0	0	0	6	0
ASV_3927	0	0	0	0	0	0	0	0	6	0
ASV_3928	0	0	0	0	0	0	0	0	6	0
ASV_3929	0	0	0	0	0	0	0	0	6	0
ASV_3930	0	0	0	0	0	0	0	0	6	0
ASV_3931	0	0	0	0	0	0	0	0	6	0
ASV_3932	0	0	0	0	0	0	0	0	6	0
ASV_3933	0	0	0	0	0	0	0	0	6	0
ASV_3934	0	0	0	0	0	0	0	0	6	0
ASV_3935	0	0	0	0	0	0	0	0	6	0
ASV_3936	0	0	0	0	0	0	0	0	6	0
ASV_3937	0	0	0	0	0	0	0	0	6	0
ASV_3938	0	0	0	0	0	0	0	0	6	0
ASV_3939	0	0	0	0	0	0	0	0	6	0
ASV_3940	0	0	0	0	0	0	0	0	6	0
ASV_3941	0	0	0	0	0	0	0	0	6	0
ASV_3942	0	0	0	0	0	0	0	0	6	0
ASV_3943	0	0	0	0	0	0	0	0	6	0
ASV_3944	0	0	0	0	0	0	0	0	6	0
ASV_3945	0	0	0	0	0	0	0	0	6	0
ASV_3946	0	0	0	0	0	0	0	0	0	6
ASV_3947	0	0	0	0	0	0	0	0	0	6
ASV_3948	0	0	0	0	0	0	0	0	0	6
ASV_3949	0	0	0	0	0	0	0	0	0	6
ASV_3950	0	0	0	0	0	0	0	0	0	6
ASV_3951	0	0	0	0	0	0	0	0	0	6
ASV_3952	0	0	0	0	0	0	0	0	0	6
ASV_3953	0	0	0	0	0	0	0	0	0	6
ASV_3954	0	0	0	0	0	0	0	0	0	6
ASV_3955	0	0	0	0	0	0	0	0	0	6
ASV_3956	0	0	0	0	0	0	0	0	0	6
ASV_3957	0	0	0	0	0	0	0	0	0	6
ASV_3958	0	0	0	0	0	0	0	0	0	6
ASV_3959	0	0	0	0	0	0	0	0	0	6
ASV_3960	0	0	0	0	0	0	0	0	0	6
ASV_3961	5	0	0	0	0	0	0	0	0	0
ASV_3962	5	0	0	0	0	0	0	0	0	0
ASV_3963	5	0	0	0	0	0	0	0	0	0
ASV_3964	5	0	0	0	0	0	0	0	0	0
ASV_3965	5	0	0	0	0	0	0	0	0	0
ASV_3966	5	0	0	0	0	0	0	0	0	0
ASV_3967	5	0	0	0	0	0	0	0	0	0
ASV_3968	5	0	0	0	0	0	0	0	0	0
ASV_3969	5	0	0	0	0	0	0	0	0	0
ASV_3970	5	0	0	0	0	0	0	0	0	0
ASV_3971	5	0	0	0	0	0	0	0	0	0
ASV_3972	5	0	0	0	0	0	0	0	0	0
ASV_3973	5	0	0	0	0	0	0	0	0	0
ASV_3974	5	0	0	0	0	0	0	0	0	0
ASV_3975	5	0	0	0	0	0	0	0	0	0
ASV_3976	5	0	0	0	0	0	0	0	0	0
ASV_3977	5	0	0	0	0	0	0	0	0	0
ASV_3978	5	0	0	0	0	0	0	0	0	0
ASV_3979	5	0	0	0	0	0	0	0	0	0
ASV_3980	5	0	0	0	0	0	0	0	0	0
ASV_3981	5	0	0	0	0	0	0	0	0	0
ASV_3982	5	0	0	0	0	0	0	0	0	0
ASV_3983	5	0	0	0	0	0	0	0	0	0
ASV_3984	5	0	0	0	0	0	0	0	0	0
ASV_3985	5	0	0	0	0	0	0	0	0	0
ASV_3986	5	0	0	0	0	0	0	0	0	0
ASV_3987	5	0	0	0	0	0	0	0	0	0
ASV_3988	5	0	0	0	0	0	0	0	0	0
ASV_3989	0	5	0	0	0	0	0	0	0	0
ASV_3990	0	5	0	0	0	0	0	0	0	0
ASV_3991	0	5	0	0	0	0	0	0	0	0
ASV_3992	0	5	0	0	0	0	0	0	0	0
ASV_3993	0	5	0	0	0	0	0	0	0	0
ASV_3994	0	5	0	0	0	0	0	0	0	0
ASV_3995	0	5	0	0	0	0	0	0	0	0
ASV_3996	0	5	0	0	0	0	0	0	0	0
ASV_3997	0	5	0	0	0	0	0	0	0	0
ASV_3998	0	5	0	0	0	0	0	0	0	0
ASV_3999	0	5	0	0	0	0	0	0	0	0
ASV_4000	0	5	0	0	0	0	0	0	0	0
ASV_4001	0	5	0	0	0	0	0	0	0	0
ASV_4002	0	5	0	0	0	0	0	0	0	0
ASV_4003	0	5	0	0	0	0	0	0	0	0
ASV_4004	0	5	0	0	0	0	0	0	0	0
ASV_4005	0	5	0	0	0	0	0	0	0	0
ASV_4006	0	5	0	0	0	0	0	0	0	0
ASV_4007	0	5	0	0	0	0	0	0	0	0
ASV_4008	0	5	0	0	0	0	0	0	0	0
ASV_4009	0	5	0	0	0	0	0	0	0	0
ASV_4010	0	5	0	0	0	0	0	0	0	0
ASV_4011	0	5	0	0	0	0	0	0	0	0
ASV_4012	0	5	0	0	0	0	0	0	0	0
ASV_4013	0	5	0	0	0	0	0	0	0	0
ASV_4014	0	5	0	0	0	0	0	0	0	0
ASV_4015	0	5	0	0	0	0	0	0	0	0
ASV_4016	0	5	0	0	0	0	0	0	0	0
ASV_4017	0	5	0	0	0	0	0	0	0	0
ASV_4018	0	5	0	0	0	0	0	0	0	0
ASV_4019	0	5	0	0	0	0	0	0	0	0
ASV_4020	0	5	0	0	0	0	0	0	0	0
ASV_4021	0	5	0	0	0	0	0	0	0	0
ASV_4022	0	5	0	0	0	0	0	0	0	0
ASV_4023	0	5	0	0	0	0	0	0	0	0
ASV_4024	0	5	0	0	0	0	0	0	0	0
ASV_4025	0	5	0	0	0	0	0	0	0	0
ASV_4026	0	5	0	0	0	0	0	0	0	0
ASV_4027	0	5	0	0	0	0	0	0	0	0
ASV_4028	0	5	0	0	0	0	0	0	0	0
ASV_4029	0	0	5	0	0	0	0	0	0	0
ASV_4030	0	0	5	0	0	0	0	0	0	0
ASV_4031	0	0	5	0	0	0	0	0	0	0
ASV_4032	0	0	5	0	0	0	0	0	0	0
ASV_4033	0	0	5	0	0	0	0	0	0	0
ASV_4034	0	0	5	0	0	0	0	0	0	0
ASV_4035	0	0	5	0	0	0	0	0	0	0
ASV_4036	0	0	5	0	0	0	0	0	0	0
ASV_4037	0	0	5	0	0	0	0	0	0	0
ASV_4038	0	0	5	0	0	0	0	0	0	0
ASV_4039	0	0	5	0	0	0	0	0	0	0
ASV_4040	0	0	5	0	0	0	0	0	0	0
ASV_4041	0	0	5	0	0	0	0	0	0	0
ASV_4042	0	0	5	0	0	0	0	0	0	0
ASV_4043	0	0	5	0	0	0	0	0	0	0
ASV_4044	0	0	5	0	0	0	0	0	0	0
ASV_4045	0	0	5	0	0	0	0	0	0	0
ASV_4046	0	0	5	0	0	0	0	0	0	0
ASV_4047	0	0	5	0	0	0	0	0	0	0
ASV_4048	0	0	5	0	0	0	0	0	0	0
ASV_4049	0	0	5	0	0	0	0	0	0	0
ASV_4050	0	0	5	0	0	0	0	0	0	0
ASV_4051	0	0	5	0	0	0	0	0	0	0
ASV_4052	0	0	5	0	0	0	0	0	0	0
ASV_4053	0	0	5	0	0	0	0	0	0	0
ASV_4054	0	0	5	0	0	0	0	0	0	0
ASV_4055	0	0	5	0	0	0	0	0	0	0
ASV_4056	0	0	5	0	0	0	0	0	0	0
ASV_4057	0	0	5	0	0	0	0	0	0	0
ASV_4058	0	0	5	0	0	0	0	0	0	0
ASV_4059	0	0	0	5	0	0	0	0	0	0
ASV_4060	0	0	0	5	0	0	0	0	0	0
ASV_4061	0	0	0	0	5	0	0	0	0	0
ASV_4062	0	0	0	0	5	0	0	0	0	0
ASV_4063	0	0	0	0	5	0	0	0	0	0
ASV_4064	0	0	0	0	5	0	0	0	0	0
ASV_4065	0	0	0	0	5	0	0	0	0	0
ASV_4066	0	0	0	0	0	0	5	0	0	0
ASV_4067	0	0	0	0	0	0	5	0	0	0
ASV_4068	0	0	0	0	0	0	5	0	0	0
ASV_4069	0	0	0	0	0	0	0	5	0	0
ASV_4070	0	0	0	0	0	0	0	5	0	0
ASV_4071	0	0	0	0	0	0	0	5	0	0
ASV_4072	0	0	0	0	0	0	0	5	0	0
ASV_4073	0	0	0	0	0	0	0	5	0	0
